leading_indicators,n_indicators,scaler,model,seq_length,filter_applied,data_type,mse,rmse,mae,r2,mape
"('INDPRO', 'UNRATE')",2,MinMax,RNN,50,NONE,RAW,0.028559590630730457,0.16899583021699222,0.10794933745717296,-0.7395713375307382,36.908097880267015
"('INDPRO', 'UNRATE')",2,MinMax,ANN,50,NONE,RAW,0.018985283005289677,0.13778709302866388,0.09886824620341028,-0.15639802327470043,36.73424595524371
"('INDPRO', 'UNRATE')",2,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.02536888332872732,0.1592761229083861,0.12921703528168527,-0.5452246103391261,51.70521269345084
"('INDPRO', 'UNRATE')",2,MinMax,XGBOOST,N/A,NONE,RAW,0.02305858532273798,0.15185053612924118,0.11822216644056469,-0.4045038190526764,46.205152221177144
"('INDPRO', 'UNRATE')",2,Standard,LSTM,50,NONE,RAW,0.5784026209361979,0.7605278567785653,0.5226675627107075,-0.016659990110102108,306.31037663513865
"('INDPRO', 'UNRATE')",2,Standard,GRU,50,NONE,RAW,0.6525944766340256,0.8078331985218394,0.4905823025384124,-0.14706723335169847,238.20695383236213
"('INDPRO', 'UNRATE')",2,Standard,CNN,50,NONE,RAW,1.3678519183731543,1.1695520161040955,0.9816973428090473,-1.404277344999675,877.792787868594
"('INDPRO', 'UNRATE')",2,Standard,RNN,50,NONE,RAW,1.2957239520084207,1.138298709482015,0.8697408131169263,-1.2774978061166373,334.5766741759301
"('INDPRO', 'UNRATE')",2,Standard,ANN,50,NONE,RAW,0.8670236751230044,0.9311410608081916,0.8123742574120859,-0.5239700669907763,788.0415607276196
"('INDPRO', 'UNRATE')",2,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.8765974616236516,0.9362678364782439,0.7596475236416226,-0.5407979397160243,528.4263750699006
"('INDPRO', 'UNRATE')",2,Standard,XGBOOST,N/A,NONE,RAW,0.7867461528174029,0.8869871209986101,0.6863251476060828,-0.3828660296315143,224.25402696179657
"('INDPRO', 'USOIL')",2,MinMax,LSTM,50,NONE,RAW,0.014554110518946584,0.12064041826413975,0.09518226154392113,0.11350572809780679,32.4872138777461
"('INDPRO', 'USOIL')",2,MinMax,GRU,50,NONE,RAW,0.059363389099385586,0.24364603238999313,0.20694041435560323,-2.6158378987708417,99.72072929070669
"('INDPRO', 'USOIL')",2,MinMax,CNN,50,NONE,RAW,0.015132101869725386,0.12301260858028085,0.09767641589932213,0.07830013988907403,35.24465206457618
"('INDPRO', 'USOIL')",2,MinMax,RNN,50,NONE,RAW,0.024943936848465964,0.15793649625234177,0.14193872782939793,-0.5193410209486042,66.36375901917305
"('INDPRO', 'USOIL')",2,MinMax,ANN,50,NONE,RAW,0.0182060237579015,0.13492969931746496,0.1006587052945006,-0.10893316046242929,37.16177690687116
"('INDPRO', 'USOIL')",2,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.02624776287697464,0.16201161340155415,0.13179297061454553,-0.5987573689504457,53.06471571097593
"('INDPRO', 'USOIL')",2,MinMax,XGBOOST,N/A,NONE,RAW,0.023507222401467978,0.15332065223402871,0.10898289072329799,-0.4318304083306215,39.717014141005095
"('INDPRO', 'USOIL')",2,Standard,LSTM,50,NONE,RAW,0.6287023359548719,0.7929075204302655,0.5144028499877492,-0.10507194732194014,456.1930991824571
"('INDPRO', 'USOIL')",2,Standard,GRU,50,NONE,RAW,0.5930315433110399,0.7700854129971817,0.6446607773496738,-0.042373290047878376,140.810406774991
"('INDPRO', 'USOIL')",2,Standard,CNN,50,NONE,RAW,0.5315352152930954,0.7290646166788616,0.5702145079275067,0.06571898680476662,495.0477615528447
"('INDPRO', 'USOIL')",2,Standard,RNN,50,NONE,RAW,0.7660421851305632,0.8752383590374472,0.7022548753483667,-0.34647460465893576,219.0277046736517
"('INDPRO', 'USOIL')",2,Standard,ANN,50,NONE,RAW,1.0958027209814132,1.0468059614758665,0.9339718237836949,-0.9260956696087923,385.4104043068504
"('INDPRO', 'USOIL')",2,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.859392610616403,0.9270343092984223,0.7487752463334544,-0.5105569224354256,572.2671488003195
"('INDPRO', 'USOIL')",2,Standard,XGBOOST,N/A,NONE,RAW,0.8346461562697933,0.9135897089338262,0.6534584958371182,-0.4670600067565813,147.9451657580279
"('UNRATE', 'USOIL')",2,MinMax,LSTM,50,NONE,RAW,0.027349909871802847,0.1653780815942755,0.1400481152559394,-0.6658893998936972,56.80924377791441
"('UNRATE', 'USOIL')",2,MinMax,GRU,50,NONE,RAW,0.05261150195788045,0.229371972912735,0.19939924851570118,-2.2045788755771927,96.53676460657745
"('UNRATE', 'USOIL')",2,MinMax,CNN,50,NONE,RAW,0.026523623741184044,0.1628607495413921,0.12844959059477243,-0.6155601186372281,48.58534696531459
"('UNRATE', 'USOIL')",2,MinMax,RNN,50,NONE,RAW,0.05811058739682937,0.24106137682513426,0.19947248480570284,-2.5395294543832843,79.48194986931976
"('UNRATE', 'USOIL')",2,MinMax,ANN,50,NONE,RAW,0.0133135071288927,0.11538417191665719,0.0885510921911193,0.18907117042102561,35.17652876733833
"('UNRATE', 'USOIL')",2,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.019389171357437594,0.13924500478450777,0.09889554219582901,-0.18099895716214331,34.98407390659472
"('UNRATE', 'USOIL')",2,MinMax,XGBOOST,N/A,NONE,RAW,0.020790575903673367,0.14418937514142077,0.10935133778240001,-0.2663588354754507,41.51239743922529
"('UNRATE', 'USOIL')",2,Standard,LSTM,50,NONE,RAW,0.6965728041934807,0.8346093722176146,0.6834682372453434,-0.22436806921113073,406.0607681959291
"('UNRATE', 'USOIL')",2,Standard,GRU,50,NONE,RAW,0.9722410957580842,0.986022867766303,0.7899481832152516,-0.7089110370872278,470.0279430008206
"('UNRATE', 'USOIL')",2,Standard,CNN,50,NONE,RAW,0.7924442338958979,0.8901933688226945,0.7498465297898732,-0.39288156352299763,646.8440187763096
"('UNRATE', 'USOIL')",2,Standard,RNN,50,NONE,RAW,0.7718566440237622,0.878553722901316,0.6785035658569423,-0.35669469617803595,205.425321601957
"('UNRATE', 'USOIL')",2,Standard,ANN,50,NONE,RAW,0.7737098414850878,0.87960777707174,0.6974984213781483,-0.3599520668131375,334.1677433464555
"('UNRATE', 'USOIL')",2,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.6738854780571502,0.820905279589034,0.5806822598315505,-0.18449048925125244,598.5580810227383
"('UNRATE', 'USOIL')",2,Standard,XGBOOST,N/A,NONE,RAW,0.7269154339852407,0.8525933579293477,0.6440613243789002,-0.27770139894963486,891.7351022929397
"('USM2', 'USPPIYY', 'INDPRO')",3,MinMax,LSTM,50,NONE,RAW,0.005956404832029767,0.07717774829592897,0.054992771540914163,0.6371939901204544,21.233778226361665
"('USM2', 'USPPIYY', 'INDPRO')",3,MinMax,GRU,50,NONE,RAW,0.016883365846149394,0.1299360067346592,0.10294684204454674,-0.028369758052645633,34.5429287590858
"('USM2', 'USPPIYY', 'INDPRO')",3,MinMax,CNN,50,NONE,RAW,0.021102227267680997,0.14526605683256152,0.10476356215725752,-0.28534159286647176,32.71777356239264
"('USM2', 'USPPIYY', 'INDPRO')",3,MinMax,RNN,50,NONE,RAW,0.03472044633283336,0.18633423285277817,0.14611447513740689,-1.1148304976711199,48.165388675859276
"('USM2', 'USPPIYY', 'INDPRO')",3,MinMax,ANN,50,NONE,RAW,0.017227719885985805,0.1312544090154148,0.09088863759580335,-0.04934444306853569,28.18206865784167
"('USM2', 'USPPIYY', 'INDPRO')",3,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.008834930437167248,0.09399431066382288,0.06833741810908359,0.4618623230181442,24.6552417669642
"('USM2', 'USPPIYY', 'INDPRO')",3,MinMax,XGBOOST,N/A,NONE,RAW,0.007682104946004502,0.08764761802812727,0.0714844122403466,0.5320811930128582,28.727905406181286
"('USM2', 'USPPIYY', 'INDPRO')",3,Standard,LSTM,50,NONE,RAW,0.1961068418261274,0.4428395215268477,0.3188085105291032,0.655302426623225,199.89689069325834
"('USM2', 'USPPIYY', 'INDPRO')",3,Standard,GRU,50,NONE,RAW,0.3344997766969729,0.5783595565882637,0.46867316982222423,0.41204875745871083,660.7186275135655
"('USM2', 'USPPIYY', 'INDPRO')",3,Standard,CNN,50,NONE,RAW,0.48105665587035656,0.6935824795007127,0.5696033040464322,0.15444529935229379,135.26109963835177
"('USM2', 'USPPIYY', 'INDPRO')",3,Standard,RNN,50,NONE,RAW,0.3586388182737492,0.5988646076315992,0.4390342138407769,0.3696194929941229,805.4430516735453
"('USM2', 'USPPIYY', 'INDPRO')",3,Standard,ANN,50,NONE,RAW,0.4991469792572941,0.7065033469540637,0.4744332252450643,0.12264788466236054,199.7341263956066
"('USM2', 'USPPIYY', 'INDPRO')",3,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.3239053189128237,0.569126803895954,0.41807712105403505,0.4306706671046616,591.150624457948
"('USM2', 'USPPIYY', 'INDPRO')",3,Standard,XGBOOST,N/A,NONE,RAW,0.26908867594887426,0.5187375790791277,0.42533569446136194,0.5270220418674418,275.8892264328181
"('USM2', 'USPPIYY', 'UNRATE')",3,MinMax,LSTM,50,NONE,RAW,0.015598317346903928,0.12489322378297363,0.0987017485418709,0.049902846254887834,35.69867791604956
"('USM2', 'USPPIYY', 'UNRATE')",3,MinMax,GRU,50,NONE,RAW,0.024270650529103002,0.1557904057671813,0.11943333104604263,-0.47833099394019474,38.93728967218756
"('USM2', 'USPPIYY', 'UNRATE')",3,MinMax,CNN,50,NONE,RAW,0.02051602894159667,0.14323417518733675,0.11300217066993941,-0.24963611587453105,45.25117259517394
"('USM2', 'USPPIYY', 'UNRATE')",3,MinMax,RNN,50,NONE,RAW,0.00429888182097342,0.06556585865352044,0.04940494858871636,0.738154103961467,19.985374474186575
"('USM2', 'USPPIYY', 'UNRATE')",3,MinMax,ANN,50,NONE,RAW,0.010849933704960677,0.10416301505314003,0.08491591214763179,0.339128003223219,36.31930978070216
"('USM2', 'USPPIYY', 'UNRATE')",3,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.003494390903148939,0.05911337330206202,0.048314426223548916,0.7871558337147436,20.102488891275037
"('USM2', 'USPPIYY', 'UNRATE')",3,MinMax,XGBOOST,N/A,NONE,RAW,0.0031937433741709,0.056513214155371666,0.047355262871616115,0.8054683449433495,18.658857918755174
"('USM2', 'USPPIYY', 'UNRATE')",3,Standard,LSTM,50,NONE,RAW,0.3498332519205176,0.5914670336717995,0.4724881338907664,0.3850970629039898,164.70559830325223
"('USM2', 'USPPIYY', 'UNRATE')",3,Standard,GRU,50,NONE,RAW,0.22400922754802197,0.473296130924416,0.4048534897958764,0.6062583210723984,347.56783889855325
"('USM2', 'USPPIYY', 'UNRATE')",3,Standard,CNN,50,NONE,RAW,0.5147140495745672,0.7174357459553903,0.5582537592433571,0.09528559932349812,284.19910887402756
"('USM2', 'USPPIYY', 'UNRATE')",3,Standard,RNN,50,NONE,RAW,0.3742752067782559,0.6117803582808587,0.4990102836281841,0.3421353668734306,546.0662659804749
"('USM2', 'USPPIYY', 'UNRATE')",3,Standard,ANN,50,NONE,RAW,0.823959303234595,0.9077220407341638,0.7688117215265274,-0.44827569370577436,373.83518081126573
"('USM2', 'USPPIYY', 'UNRATE')",3,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.12218269898474524,0.3495464189270793,0.28417194342835594,0.7852391101886814,529.0888180755786
"('USM2', 'USPPIYY', 'UNRATE')",3,Standard,XGBOOST,N/A,NONE,RAW,0.11652641387274706,0.34135965472320695,0.28827133070035826,0.7951811791867718,373.1282051583686
"('USM2', 'USPPIYY', 'USOIL')",3,MinMax,LSTM,50,NONE,RAW,0.015611974103172454,0.12494788554902582,0.09413478533833614,0.049071010040022456,30.590266260830834
"('USM2', 'USPPIYY', 'USOIL')",3,MinMax,GRU,50,NONE,RAW,0.02266960229679723,0.1505642796177009,0.11890948137551763,-0.3808107720667573,39.8431497575935
"('USM2', 'USPPIYY', 'USOIL')",3,MinMax,CNN,50,NONE,RAW,0.008242736196595792,0.09078951589581141,0.07444860119820539,0.49793301256228706,30.313913835959333
"('USM2', 'USPPIYY', 'USOIL')",3,MinMax,RNN,50,NONE,RAW,0.05642128386455916,0.23753164813253658,0.19309949913406924,-2.4366335815704345,66.32356500358763
"('USM2', 'USPPIYY', 'USOIL')",3,MinMax,ANN,50,NONE,RAW,0.0052023468527202105,0.07212729616948226,0.053802773360074684,0.6831238378064295,20.388209496520236
"('USM2', 'USPPIYY', 'USOIL')",3,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.004416377083954097,0.06645582806612296,0.049255289764579276,0.7309974400435713,17.414663380345214
"('USM2', 'USPPIYY', 'USOIL')",3,MinMax,XGBOOST,N/A,NONE,RAW,0.0074904137818678565,0.08654717662562919,0.062106498481548096,0.5437571466041257,22.117202132735912
"('USM2', 'USPPIYY', 'USOIL')",3,Standard,LSTM,50,NONE,RAW,0.3991150376048167,0.6317555204387348,0.44177241105185827,0.29847432308079946,422.7071232357967
"('USM2', 'USPPIYY', 'USOIL')",3,Standard,GRU,50,NONE,RAW,0.30890715099719424,0.5557941624353339,0.46610851842232026,0.4570329910168409,539.706458247612
"('USM2', 'USPPIYY', 'USOIL')",3,Standard,CNN,50,NONE,RAW,0.36679168446832683,0.605633292073947,0.5427416439300637,0.35528917607520527,108.1775079151734
"('USM2', 'USPPIYY', 'USOIL')",3,Standard,RNN,50,NONE,RAW,0.34437940543202755,0.5868384832575549,0.49695382261349047,0.394683304937395,387.92351151878233
"('USM2', 'USPPIYY', 'USOIL')",3,Standard,ANN,50,NONE,RAW,8.030119041242584,2.833746467354231,2.797806765623199,-13.114563886032542,2516.5592895305163
"('USM2', 'USPPIYY', 'USOIL')",3,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.14395458771778058,0.37941347856630053,0.27568311170945026,0.7469705972483716,538.8260594921293
"('USM2', 'USPPIYY', 'USOIL')",3,Standard,XGBOOST,N/A,NONE,RAW,0.2587400249931387,0.5086649437430681,0.36293808009546097,0.5452118961272334,680.9597410438839
"('USM2', 'INDPRO', 'UNRATE')",3,MinMax,LSTM,50,NONE,RAW,0.12319905352682081,0.3509972272352316,0.2639793067644672,-6.504083132605157,82.53138225313806
"('USM2', 'INDPRO', 'UNRATE')",3,MinMax,GRU,50,NONE,RAW,0.2681142719114229,0.5177975201866294,0.41161958530963877,-15.330902940120502,135.0734375446195
"('USM2', 'INDPRO', 'UNRATE')",3,MinMax,CNN,50,NONE,RAW,0.06797404044017195,0.2607183162728924,0.20304170088862,-3.1403146835951024,63.90899604869193
"('USM2', 'INDPRO', 'UNRATE')",3,MinMax,RNN,50,NONE,RAW,0.08382484886550481,0.28952521283215527,0.2214430889585172,-4.105791127915359,69.14684721028644
"('USM2', 'INDPRO', 'UNRATE')",3,MinMax,ANN,50,NONE,RAW,0.10779129404840924,0.328315844954838,0.2441499344376877,-5.565592903148853,76.80565747681302
"('USM2', 'INDPRO', 'UNRATE')",3,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.025851004946045652,0.16078247711129984,0.13029863415781298,-0.574590750685287,52.433437948599014
"('USM2', 'INDPRO', 'UNRATE')",3,MinMax,XGBOOST,N/A,NONE,RAW,0.022381590431775976,0.1496047807784764,0.11550531267389438,-0.36326790208175663,46.17747255436105
"('USM2', 'INDPRO', 'UNRATE')",3,Standard,LSTM,50,NONE,RAW,0.559069115599858,0.7477092453620311,0.4821019775379397,0.017322569153240375,380.83901368350615
"('USM2', 'INDPRO', 'UNRATE')",3,Standard,GRU,50,NONE,RAW,1.237278312817903,1.1123301276230466,0.7784491793785728,-1.1747677339996838,940.2687751371035
"('USM2', 'INDPRO', 'UNRATE')",3,Standard,CNN,50,NONE,RAW,0.6640878285861733,0.8149158414131936,0.6174699691643929,-0.1672691319238202,243.3015314388935
"('USM2', 'INDPRO', 'UNRATE')",3,Standard,RNN,50,NONE,RAW,2.150536881230461,1.4664708934140018,1.0856990394006918,-2.780005009078862,1174.5136944755777
"('USM2', 'INDPRO', 'UNRATE')",3,Standard,ANN,50,NONE,RAW,0.574372077673523,0.7578733915856415,0.5202859211472478,-0.009575492348081527,266.5964276940583
"('USM2', 'INDPRO', 'UNRATE')",3,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.8998275643291255,0.9485924121186746,0.7740022758292365,-0.5816295596498644,544.3870405277025
"('USM2', 'INDPRO', 'UNRATE')",3,Standard,XGBOOST,N/A,NONE,RAW,0.7683216949450348,0.8765396140192608,0.6751219650612278,-0.3504813057725744,210.3555737180075
"('USM2', 'INDPRO', 'USOIL')",3,MinMax,LSTM,50,NONE,RAW,0.17884607267610306,0.4229019657983432,0.34050548624929344,-9.893556069481061,113.68176214679326
"('USM2', 'INDPRO', 'USOIL')",3,MinMax,GRU,50,NONE,RAW,1.911477537101812,1.3825619469310633,1.2164972102699025,-115.42854335237767,455.91838206110225
"('USM2', 'INDPRO', 'USOIL')",3,MinMax,CNN,50,NONE,RAW,0.04722540612622165,0.2173140725452948,0.16190282675212717,-1.8765105201482557,51.104222918407395
"('USM2', 'INDPRO', 'USOIL')",3,MinMax,RNN,50,NONE,RAW,0.19712906728969407,0.44399219282516,0.3918025086727811,-11.007177542745795,145.37401997007032
"('USM2', 'INDPRO', 'USOIL')",3,MinMax,ANN,50,NONE,RAW,0.12149992166327797,0.3485683887894569,0.2817121035161605,-6.400588613838354,94.13789448090574
"('USM2', 'INDPRO', 'USOIL')",3,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.02641620708441016,0.16253063429523112,0.13280050354077896,-0.6090173449779952,53.640265184897316
"('USM2', 'INDPRO', 'USOIL')",3,MinMax,XGBOOST,N/A,NONE,RAW,0.024514260948631905,0.15657030672714384,0.11177009225906018,-0.49316936150700186,40.48833613114327
"('USM2', 'INDPRO', 'USOIL')",3,Standard,LSTM,50,NONE,RAW,0.7017108943647151,0.837681857488101,0.6063733413435423,-0.23339930543585097,353.45571930991684
"('USM2', 'INDPRO', 'USOIL')",3,Standard,GRU,50,NONE,RAW,5.6829849096386775,2.3839011954438627,1.9281993882735706,-8.98899931102912,2174.6109370170134
"('USM2', 'INDPRO', 'USOIL')",3,Standard,CNN,50,NONE,RAW,0.5584162516953176,0.7472725417779765,0.5530280174669089,0.018470109960816328,535.4669186691572
"('USM2', 'INDPRO', 'USOIL')",3,Standard,RNN,50,NONE,RAW,0.5153726709824508,0.7178946099410768,0.5313364885721721,0.09412793853534107,235.36221351005628
"('USM2', 'INDPRO', 'USOIL')",3,Standard,ANN,50,NONE,RAW,1.7993284314844011,1.3413904843424234,1.2082881666967356,-2.1626848827151886,732.0820964003308
"('USM2', 'INDPRO', 'USOIL')",3,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.8962162895425229,0.9466870071689601,0.7754556459937594,-0.5752820113229051,559.7277842591122
"('USM2', 'INDPRO', 'USOIL')",3,Standard,XGBOOST,N/A,NONE,RAW,0.8477106031132817,0.9207120087808575,0.6565249207308791,-0.4900234234458014,138.99292465651422
"('USM2', 'UNRATE', 'USOIL')",3,MinMax,LSTM,50,NONE,RAW,0.13424578811490143,0.36639567152861047,0.2993948870577975,-7.176942317150232,102.19141443945496
"('USM2', 'UNRATE', 'USOIL')",3,MinMax,GRU,50,NONE,RAW,0.07311375832811243,0.27039555900220036,0.2187192479990368,-3.453376100912294,74.24638960950071
"('USM2', 'UNRATE', 'USOIL')",3,MinMax,CNN,50,NONE,RAW,0.020964842564266173,0.1447924119706077,0.11834732756047511,-0.2769734584850765,40.287465462835556
"('USM2', 'UNRATE', 'USOIL')",3,MinMax,RNN,50,NONE,RAW,0.045535694733964086,0.21339094342067116,0.18434118679833852,-1.7735898044882905,68.9188395255201
"('USM2', 'UNRATE', 'USOIL')",3,MinMax,ANN,50,NONE,RAW,0.0412136949170505,0.20301156350575328,0.18408122611756317,-1.5103357859161175,86.0633078895484
"('USM2', 'UNRATE', 'USOIL')",3,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.015224728885456501,0.12338852817606871,0.08786601845262701,0.07265820672097467,30.905610342209993
"('USM2', 'UNRATE', 'USOIL')",3,MinMax,XGBOOST,N/A,NONE,RAW,0.015711560450720218,0.12534576359303182,0.09353915198916032,0.04300518234510242,35.34820606352637
"('USM2', 'UNRATE', 'USOIL')",3,Standard,LSTM,50,NONE,RAW,1.2630100656426695,1.1238372060234834,0.8894090531718922,-1.219996511715109,848.9584553114564
"('USM2', 'UNRATE', 'USOIL')",3,Standard,GRU,50,NONE,RAW,1.6003223815664303,1.2650384901521496,0.9714598534859665,-1.8128913627377399,1070.8104897417174
"('USM2', 'UNRATE', 'USOIL')",3,Standard,CNN,50,NONE,RAW,8.594608981456563,2.931656354598295,2.369483076756844,-14.106769516266885,3574.7476262747623
"('USM2', 'UNRATE', 'USOIL')",3,Standard,RNN,50,NONE,RAW,1.7247229705872185,1.313287086126723,1.1493604511789928,-2.031550644396694,918.2862904976752
"('USM2', 'UNRATE', 'USOIL')",3,Standard,ANN,50,NONE,RAW,2.0463440258350585,1.4305048150338602,1.1663634652810664,-2.5968649203213494,569.9729701710382
"('USM2', 'UNRATE', 'USOIL')",3,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.5106999288339648,0.7146327230360815,0.5037306726599315,0.10234123117011074,642.5836636350285
"('USM2', 'UNRATE', 'USOIL')",3,Standard,XGBOOST,N/A,NONE,RAW,0.5404483571090555,0.7351519279095006,0.546425068985409,0.050052331187271704,431.0858792454556
"('USPPIYY', 'INDPRO', 'UNRATE')",3,MinMax,LSTM,50,NONE,RAW,0.0067892032818009885,0.08239662178633896,0.056868990695021535,0.586468041982976,20.637253821679373
"('USPPIYY', 'INDPRO', 'UNRATE')",3,MinMax,GRU,50,NONE,RAW,0.003240827455553939,0.05692826587516907,0.042674763360260125,0.8026004425463253,16.00112556690156
"('USPPIYY', 'INDPRO', 'UNRATE')",3,MinMax,CNN,50,NONE,RAW,0.008349512376668294,0.09137566621737044,0.06490580061443134,0.491429250488566,27.462534142172405
"('USPPIYY', 'INDPRO', 'UNRATE')",3,MinMax,RNN,50,NONE,RAW,0.005572285173320551,0.07464774057746525,0.0528288214231466,0.6605908082720999,21.209652586867037
"('USPPIYY', 'INDPRO', 'UNRATE')",3,MinMax,ANN,50,NONE,RAW,0.008320512803436817,0.0912168449544097,0.07153291697548295,0.49319562126909877,32.25512867000767
"('USPPIYY', 'INDPRO', 'UNRATE')",3,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.0051625970392900665,0.07185121459857215,0.05982251888725725,0.6855450082289798,24.327719049978842
"('USPPIYY', 'INDPRO', 'UNRATE')",3,MinMax,XGBOOST,N/A,NONE,RAW,0.006118163167347393,0.07821868809528446,0.06557779488262576,0.6273412521255879,29.349296235394657
"('USPPIYY', 'INDPRO', 'UNRATE')",3,Standard,LSTM,50,NONE,RAW,0.09435229480118745,0.3071681865056788,0.23476615757732305,0.8341566935776008,225.08140925436186
"('USPPIYY', 'INDPRO', 'UNRATE')",3,Standard,GRU,50,NONE,RAW,0.10562860350880227,0.3250055438124129,0.237973134636643,0.8143362925555475,127.57435186618031
"('USPPIYY', 'INDPRO', 'UNRATE')",3,Standard,CNN,50,NONE,RAW,0.22856769997188994,0.47808754425511857,0.3239321381724109,0.5982458806690933,95.41506011912581
"('USPPIYY', 'INDPRO', 'UNRATE')",3,Standard,RNN,50,NONE,RAW,0.13725277008656245,0.3704764096222085,0.28734699923324786,0.758750401834398,380.89592699109767
"('USPPIYY', 'INDPRO', 'UNRATE')",3,Standard,ANN,50,NONE,RAW,0.7498183346691182,0.8659205129046882,0.5922707440036165,-0.31795789492656445,160.24306970735188
"('USPPIYY', 'INDPRO', 'UNRATE')",3,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.18953146861068232,0.43535212025518183,0.36059314110552204,0.6668599794872914,518.3905552470932
"('USPPIYY', 'INDPRO', 'UNRATE')",3,Standard,XGBOOST,N/A,NONE,RAW,0.23071673956277924,0.4803298237282162,0.4010167792075151,0.5944685074516565,410.77475945813563
"('USPPIYY', 'INDPRO', 'USOIL')",3,MinMax,LSTM,50,NONE,RAW,0.0040715227407047095,0.06380848486451242,0.048589659161180354,0.7520025986572288,18.736219532457675
"('USPPIYY', 'INDPRO', 'USOIL')",3,MinMax,GRU,50,NONE,RAW,0.0036652380070589835,0.06054120916416341,0.04841044524430169,0.7767494967015562,18.676893815391207
"('USPPIYY', 'INDPRO', 'USOIL')",3,MinMax,CNN,50,NONE,RAW,0.0060801559471649926,0.0779753547421555,0.05837654895496267,0.6296562807863062,21.33264698117485
"('USPPIYY', 'INDPRO', 'USOIL')",3,MinMax,RNN,50,NONE,RAW,0.003402094296382813,0.058327474627167024,0.04711108041647693,0.7927776415955939,21.763030403809196
"('USPPIYY', 'INDPRO', 'USOIL')",3,MinMax,ANN,50,NONE,RAW,0.012325179548842291,0.11101882520024382,0.08591206413815465,0.24927043421918582,31.272051146939873
"('USPPIYY', 'INDPRO', 'USOIL')",3,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.007388276722229192,0.08595508549369951,0.05764406166526753,0.5499783387684107,19.27216075329182
"('USPPIYY', 'INDPRO', 'USOIL')",3,MinMax,XGBOOST,N/A,NONE,RAW,0.008732039243672905,0.0934453810719016,0.0767196780787716,0.4681294496517626,30.27614182148855
"('USPPIYY', 'INDPRO', 'USOIL')",3,Standard,LSTM,50,NONE,RAW,0.23778531597938488,0.48763235739579963,0.36692851358223766,0.5820440498685164,91.42492177670712
"('USPPIYY', 'INDPRO', 'USOIL')",3,Standard,GRU,50,NONE,RAW,0.08554582827617038,0.292482184544923,0.2276863042327318,0.849635845722066,270.3725390034585
"('USPPIYY', 'INDPRO', 'USOIL')",3,Standard,CNN,50,NONE,RAW,0.4287732338566823,0.6548077839004988,0.5750843928843601,0.24634402419090007,205.15788875144287
"('USPPIYY', 'INDPRO', 'USOIL')",3,Standard,RNN,50,NONE,RAW,0.1727400335158294,0.41562005908741867,0.355543652810001,0.6963743344012374,409.34586301750124
"('USPPIYY', 'INDPRO', 'USOIL')",3,Standard,ANN,50,NONE,RAW,0.37702931859831434,0.6140271318095922,0.4320793341835659,0.3372944564169552,119.5756873846549
"('USPPIYY', 'INDPRO', 'USOIL')",3,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.28055453162351424,0.5296739861683923,0.36959242967540645,0.5068684735832669,591.9727488345885
"('USPPIYY', 'INDPRO', 'USOIL')",3,Standard,XGBOOST,N/A,NONE,RAW,0.30078301741686175,0.5484368855363958,0.4510608785540847,0.4713128045350875,481.2469430757187
"('USPPIYY', 'UNRATE', 'USOIL')",3,MinMax,LSTM,50,NONE,RAW,0.0045986830628891775,0.06781359054709592,0.05090781516177739,0.719893140275538,20.335298221897453
"('USPPIYY', 'UNRATE', 'USOIL')",3,MinMax,GRU,50,NONE,RAW,0.010807882939701589,0.10396096834726766,0.09147964553238848,0.3416893251592287,44.90124365454858
"('USPPIYY', 'UNRATE', 'USOIL')",3,MinMax,CNN,50,NONE,RAW,0.014766228849380404,0.12151637276260514,0.09905917809571384,0.10058555103509692,43.34041518709378
"('USPPIYY', 'UNRATE', 'USOIL')",3,MinMax,RNN,50,NONE,RAW,0.01797979929274951,0.13408877392514823,0.1080859627972962,-0.09515377543850057,39.19334855934375
"('USPPIYY', 'UNRATE', 'USOIL')",3,MinMax,ANN,50,NONE,RAW,0.006823875204255472,0.0826067503552553,0.06420999880011576,0.5843561670860714,24.723232891091076
"('USPPIYY', 'UNRATE', 'USOIL')",3,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.003142317092185096,0.05605637423331174,0.04633057348364706,0.8086007317935313,19.251380343265538
